"","x"
"73850","[Q8C3Q5-2];	Shisa7	232813;
Q5F2E8	TAOK1_MOUSE	Taok1	ENSMUST00000017435;ENSMUST00000058496;	Taok1"
"73851","Kiaa1361	216965;
Q99KC7	SMAGP_MOUSE	Smagp	ENSMUST00000066068;ENSMUST00000172334;	Smagp	207818;
Q78IQ7	S39A4_MOUSE	Slc39a4	ENSMUST00000230977"
"73852","[Q78IQ7-1];	Slc39a4"
"73853","Zip4	72027;
Q4LFA9	SEM3G_MOUSE	Sema3g	ENSMUST00000090180;	Sema3g	218877;
O35988	SDC4_MOUSE	Sdc4	ENSMUST00000017153;	Sdc4	20971;
P62082	RS7_MOUSE	Rps7	ENSMUST00000074267;ENSMUST00000221871;	Rps7	20115;
P97363	SPTC2_MOUSE	Sptlc2	ENSMUST00000021424;	Sptlc2"
"73854","Lcb2	20773;
Q80U23	SNPH_MOUSE	Snph	ENSMUST00000028951"
"73855","[Q80U23-2];ENSMUST00000094456"
"73856","[Q80U23-1];ENSMUST00000109875"
"73857","[Q80U23-2];ENSMUST00000109877"
"73858","[Q80U23-3];	Snph"
"73859","Kiaa0374	241727;
Q7TQ48	SRCA_MOUSE	Srl	ENSMUST00000023161"
"73860","[Q7TQ48-1];ENSMUST00000090500"
"73861","[Q7TQ48-2];	Srl"
"73862","Sar	106393;
Q5SSN7	SFT2A_MOUSE	Sft2d1	ENSMUST00000093169;ENSMUST00000154553;	Sft2d1	106489;
Q9WU66	SFRP5_MOUSE	Sfrp5		Sfrp5	54612;
Q5DU57	SPT13_MOUSE	Spata13		Spata13	219140;
Q9DA37	SAMD8_MOUSE	Samd8	ENSMUST00000022292;	Samd8	67630;
Q9CU62	SMC1A_MOUSE	Smc1a	ENSMUST00000045312;	Smc1a"
"73863","Sb1.8"
"73864","Smc1"
"73865","Smc1l1"
"73866","Smcb	24061;
Q99KF1	TMED9_MOUSE	Tmed9	ENSMUST00000109905;	Tmed9"
"73867","Gp25l2	67511;
A2A6C4	SPP2C_MOUSE	Sppl2c	ENSMUST00000059448"
"73868","[A2A6C4-2];ENSMUST00000107000"
"73869","[A2A6C4-1];	Sppl2c"
"73870","Imp5	237958;
Q810C1	SLIK1_MOUSE	Slitrk1	ENSMUST00000100322;	Slitrk1"
"73871","Sltk1	76965;
Q8BH58	TIPRL_MOUSE	Tiprl	ENSMUST00000043235;	Tiprl	226591;
Q99J19	SI11A_MOUSE	Smim11a	ENSMUST00000063641;ENSMUST00000118064;	Smim11a"
"73872","Fam165b"
"73873","Smim11	68936;
Q01405	SC23A_MOUSE	Sec23a	ENSMUST00000021375;	Sec23a"
"73874","Sec23"
"73875","Sec23r	20334;
Q9Z0E8	S22A5_MOUSE	Slc22a5	ENSMUST00000019044;	Slc22a5"
"73876","Octn2	20520;
P14206	RSSA_MOUSE	Rpsa	ENSMUST00000035105;ENSMUST00000217317;	Rpsa"
"73877","Lamr1"
"73878","P40-8	16785;
Q8K2X3	STN1_MOUSE	Stn1	ENSMUST00000049369;	Stn1"
"73879","Obfc1	108689;
Q6TAW2	SERP2_MOUSE	Serp2	ENSMUST00000064517"
"73880","[Q6TAW2-1];ENSMUST00000227076"
"73881","[Q6TAW2-2];	Serp2	72661;
Q8C1C1	SAPL1_MOUSE	Psapl1		Psapl1	76943;
Q8BXJ9	TMM62_MOUSE	Tmem62	ENSMUST00000067582;	Tmem62	96957;
Q6NSW3	SPKAP_MOUSE	Sphkap		Sphkap"
"73882","Kiaa1678	
P59941	SIR6_MOUSE	Sirt6	ENSMUST00000042923;	Sirt6"
"73883","Sir2l6	50721;
Q91ZN5	S35B2_MOUSE	Slc35b2	ENSMUST00000041353"
"73884","[Q91ZN5-2];ENSMUST00000223987"
"73885","[Q91ZN5-2];ENSMUST00000224905"
"73886","[Q91ZN5-1];	Slc35b2"
"73887","J207"
"73888","Papst1	
P17532	TPH1_MOUSE	Tph1	ENSMUST00000049298;ENSMUST00000107669;	Tph1"
"73889","Tph	21990;
P59808	SASH1_MOUSE	Sash1		Sash1	70097;
Q9WTU3	SCN8A_MOUSE	Scn8a		Scn8a"
"73890","Nbna1	20273;
Q8CIA5	S35B4_MOUSE	Slc35b4	ENSMUST00000019143"
"73891","[Q8CIA5-1];	Slc35b4"
"73892","MNCb-4414	58246;
Q62205	SCN9A_MOUSE	Scn9a	ENSMUST00000100064;ENSMUST00000164384;	Scn9a"
"73893","Kiaa4197	20274;
Q3U276	SDHF1_MOUSE	Sdhaf1	ENSMUST00000098586;	Sdhaf1"
"73894","Lyrm8	68332;
Q9CQ26	STABP_MOUSE	Stambp	ENSMUST00000068054;ENSMUST00000206400;ENSMUST00000206592;	Stambp"
"73895","Amsh	70527;
Q9JHJ7	TEST_MOUSE	Prss21	ENSMUST00000024928;	Prss21	57256;
Q8K5A4	RSLAA_MOUSE	Rasl10a	ENSMUST00000037218;	Rasl10a"
"73896","Rrp22	75668;
P40646	SOX7_MOUSE	Sox7	ENSMUST00000079652;	Sox7"
"73897","Sox-7	20680;
Q80W03	TOX3_MOUSE	Tox3	ENSMUST00000109621;	Tox3"
"73898","Tnrc9	244579;
Q8C7E7	STBD1_MOUSE	Stbd1	ENSMUST00000050952;	Stbd1"
"73899","D5Ertd593e	52331;
Q9WTK7	STK11_MOUSE	Stk11	ENSMUST00000003152"
"73900","[Q9WTK7-1];ENSMUST00000144883"
"73901","[Q9WTK7-2];ENSMUST00000213772"
"73902","[Q9WTK7-2];	Stk11"
"73903","Lkb1	20869;
Q8R2T8	TF3C5_MOUSE	Gtf3c5	ENSMUST00000028157"
"73904","[Q8R2T8-2];ENSMUST00000113889"
"73905","[Q8R2T8-1];	Gtf3c5	70239;
Q9CQN6	TM14C_MOUSE	Tmem14c	ENSMUST00000021790;	Tmem14c	66154;
Q6V4S5	SDK2_MOUSE	Sdk2	ENSMUST00000041627"
"73906","[Q6V4S5-1];	Sdk2"
"73907","Kiaa1514	237979;
Q9QUI0	RHOA_MOUSE	Rhoa	ENSMUST00000007959;	Rhoa"
"73908","Arha"
"73909","Arha2	11848;
Q8R0C0	RPC7L_MOUSE	Polr3gl	ENSMUST00000091924;	Polr3gl	69870;
D3Z2R5	SELN_MOUSE	Selenon	ENSMUST00000060435;	Selenon"
"73910","Seln"
"73911","Sepn1	74777;
Q91WK1	SPRY4_MOUSE	Spryd4	ENSMUST00000061995;	Spryd4	66701;
Q91WJ7	SPS2L_MOUSE	Spats2l	ENSMUST00000169772"
"73912","[Q91WJ7-2];ENSMUST00000170139"
"73913","[Q91WJ7-2];	Spats2l	67198;
Q6P8M1	TATD1_MOUSE	Tatdn1	ENSMUST00000228538"
"73914","[Q6P8M1-1];	Tatdn1	69694;
Q91YY5	SO1A5_MOUSE	Slco1a5		Slco1a5"
"73915","Oatp1a5"
"73916","Oatp3"
"73917","Slc21a7	108096;
Q9QXK9	SH22A_MOUSE	Sh2d2a	ENSMUST00000029709"
"73918","[Q9QXK9-2];ENSMUST00000107581"
"73919","[Q9QXK9-1];	Sh2d2a"
"73920","Lad"
"73921","Ribp	27371;
O70583	TRI18_MOUSE	Mid1	ENSMUST00000036753"
"73922","[O70583-1];ENSMUST00000112104"
"73923","[O70583-1];ENSMUST00000112105"
"73924","[O70583-1];ENSMUST00000163810"
"73925","[O70583-1];ENSMUST00000171433"
"73926","[O70583-1];	Mid1"
"73927","Fxy"
"73928","Trim18	17318;
Q61035	SYHC_MOUSE	Hars	ENSMUST00000001416;	Hars	15115;
A0A1B0GSZ0	SPAR_MOUSE	Spaar	ENSMUST00000131248;	Spaar"
"73929","Spar	71406;
Q9CZV2	SHLD3_MOUSE	Shld3		Shld3"
"73930","Rinn1	
Q9D2C9	SNPC3_MOUSE	Snapc3	ENSMUST00000030206;ENSMUST00000123262;ENSMUST00000124856;ENSMUST00000143533;	Snapc3	77634;
Q3UH99	SHSA6_MOUSE	Shisa6	ENSMUST00000066679"
"73931","[Q3UH99-1];	Shisa6"
"73932","Gm879	380702;
Q8CG65	SSPO_MOUSE	Sspo	ENSMUST00000043676;	Sspo	
Q9CZX8	RS19_MOUSE	Rps19	ENSMUST00000108429;ENSMUST00000108430;	Rps19	20085;
Q62383	SPT6H_MOUSE	Supt6h	ENSMUST00000002121;	Supt6h"
"73933","Kiaa0162"
"73934","Supt6	20926;
Q9DC71	RT15_MOUSE	Mrps15	ENSMUST00000030675;	Mrps15"
"73935","Rpms15	66407;
Q7TSG5	SH321_MOUSE	Sh3d21	ENSMUST00000094760"
"73936","[Q7TSG5-1];	Sh3d21	66938;
Q8BH32	SUSD4_MOUSE	Susd4	ENSMUST00000085724"
"73937","[Q8BH32-1];ENSMUST00000153348"
"73938","[Q8BH32-1];	Susd4	96935;
Q8BGE4	SUSD6_MOUSE	Susd6	ENSMUST00000068519;	Susd6"
"73939","Kiaa0247	217684;
Q8BYI9	TENR_MOUSE	Tnr	ENSMUST00000111669"
"73940","[Q8BYI9-1];ENSMUST00000192069"
"73941","[Q8BYI9-1];	Tnr	21960;
Q8JZP2	SYN3_MOUSE	Syn3	ENSMUST00000120638;	Syn3	27204;
Q3UTJ2	SRBS2_MOUSE	Sorbs2	ENSMUST00000134675"
"73942","[Q3UTJ2-6];ENSMUST00000141039"
"73943","[Q3UTJ2-6];ENSMUST00000153798"
"73944","[Q3UTJ2-3];	Sorbs2"
"73945","Argbp2"
"73946","Kiaa0777	234214;
Q5SSZ5	TENS3_MOUSE	Tns3	ENSMUST00000020695"
"73947","[Q5SSZ5-1];	Tns3"
"73948","Tens1	319939;
Q8K194	SNR27_MOUSE	Snrnp27	ENSMUST00000001186"
"73949","[Q8K194-1];ENSMUST00000113683"
"73950","[Q8K194-2];	Snrnp27	66618;
Q8BQX5	TMCO6_MOUSE	Tmco6	ENSMUST00000007046"
"73951","[Q8BQX5-1];ENSMUST00000237727"
"73952","[Q8BQX5-2];	Tmco6	71983;
Q8CDA1	SAC2_MOUSE	Inpp5f	ENSMUST00000043138"
"73953","[Q8CDA1-1];ENSMUST00000118605"
"73954","[Q8CDA1-2];ENSMUST00000151237"
"73955","[Q8CDA1-3];	Inpp5f"
"73956","Kiaa0966"
"73957","Sac2	101490;
Q9DA48	SACA1_MOUSE	Spaca1	ENSMUST00000029927;	Spaca1	67652;
D3YU32	T13C1_MOUSE	Tex13c1	ENSMUST00000105113;	Tex13c1"
"73958","Gm362	637093;
Q76HP3	T132D_MOUSE	Tmem132d		Tmem132d"
"73959","Molt	243274;
Q61333	TNAP2_MOUSE	Tnfaip2	ENSMUST00000102745;	Tnfaip2	21928;
Q8C267	SETB2_MOUSE	Setdb2	ENSMUST00000095775"
"73960","[Q8C267-1];ENSMUST00000111253"
"73961","[Q8C267-2];	Setdb2"
"73962","Gm293	
Q9DCI3	STR3N_MOUSE	Stard3nl	ENSMUST00000039694;ENSMUST00000197565;	Stard3nl"
"73963","Mentho	76205;
Q61900	SMR3A_MOUSE	Smr3a	ENSMUST00000031211;	Smr3a"
"73964","Msg1"
"73965","Smr1	20599;
Q8BZX4	SREK1_MOUSE	Srek1	ENSMUST00000074616"
"73966","[Q8BZX4-2];ENSMUST00000210489"
"73967","[Q8BZX4-1];	Srek1"
"73968","Sfrs12"
"73969","Srrp86	218543;
D3Z752	SPXN_MOUSE	Spx	ENSMUST00000211094;	Spx	
P54751	SIA4A_MOUSE	St3gal1	ENSMUST00000092640;ENSMUST00000229028;ENSMUST00000229213;	St3gal1"
"73970","Siat4"
"73971","Siat4a	20442;
Q3URD3	SLMAP_MOUSE	Slmap	ENSMUST00000038522"
"73972","[Q3URD3-2];ENSMUST00000102956"
"73973","[Q3URD3-2];ENSMUST00000139075"
"73974","[Q3URD3-1];	Slmap"
"73975","Kiaa1601"
"73976","Slap	83997;
Q924S8	SPRE1_MOUSE	Spred1	ENSMUST00000028829"
"73977","[Q924S8-1];ENSMUST00000110901"
"73978","[Q924S8-2];	Spred1	114715;
P62855	RS26_MOUSE	Rps26	ENSMUST00000026420;	Rps26	27370;
P09225	TNFB_MOUSE	Lta	ENSMUST00000025266;	Lta"
"73979","Tnfb"
"73980","Tnfsf1	16992;
Q61711	SIAL_MOUSE	Ibsp	ENSMUST00000031246;	Ibsp	15891;
Q8C6U2	S66A3_MOUSE	Slc66a3	ENSMUST00000054536;	Slc66a3"
"73981","Pqlc3	217430;
Q8BKX6	SMG1_MOUSE	Smg1	ENSMUST00000032891"
"73982","[Q8BKX6-1];	Smg1"
"73983","Kiaa0421	233789;
O88346	TNNT1_MOUSE	Tnnt1	ENSMUST00000071798"
"73984","[O88346-2];ENSMUST00000108587"
"73985","[O88346-1];ENSMUST00000163710"
"73986","[O88346-3];	Tnnt1	21955;
Q9D263	SPIT4_MOUSE	Spint4	ENSMUST00000017454;	Spint4	78239;
P70318	TIAR_MOUSE	Tial1	ENSMUST00000106226;	Tial1	21843;
P55099	TKNK_MOUSE	Tac3	ENSMUST00000026466;ENSMUST00000179960;	Tac3"
"73987","Nknb"
"73988","Tac2	21334;
P30875	SSR2_MOUSE	Sstr2	ENSMUST00000067591"
"73989","[P30875-2];ENSMUST00000106630"
"73990","[P30875-2];ENSMUST00000146390"
"73991","[P30875-1];	Sstr2"
"73992","Smstr2"
"73993","Sst2	20606;
P51557	STAR_MOUSE	Star	ENSMUST00000033979;	Star	20845;
P39429	TRAF2_MOUSE	Traf2	ENSMUST00000028311"
"73994","[P39429-1];ENSMUST00000114234"
"73995","[P39429-2];	Traf2	22030;
Q8BGW6	ST32A_MOUSE	Stk32a	ENSMUST00000045477"
"73996","[Q8BGW6-1];ENSMUST00000237797"
"73997","[Q8BGW6-2];	Stk32a	269019;
Q60803	TRAF3_MOUSE	Traf3	ENSMUST00000021706;	Traf3"
"73998","Craf1"
"73999","Trafamn	22031;
Q8K007	SULF1_MOUSE	Sulf1	ENSMUST00000088585;ENSMUST00000177608;ENSMUST00000180062;	Sulf1"
"74000","Kiaa1077	240725;
Q99LG2	TNPO2_MOUSE	Tnpo2	ENSMUST00000211601;	Tnpo2	212999;
Q9WTP3	SPDEF_MOUSE	Spdef	ENSMUST00000025054;ENSMUST00000167489;	Spdef"
"74001","Pdef"
"74002","Pse	30051;
Q923J1	TRPM7_MOUSE	Trpm7	ENSMUST00000103224;	Trpm7"
"74003","Chak"
"74004","Ltrpc7	58800;
Q8K021	SCAM1_MOUSE	Scamp1	ENSMUST00000022197;	Scamp1	107767;
Q9Z172	SUMO3_MOUSE	Sumo3	ENSMUST00000020501"
"74005","[Q9Z172-1];ENSMUST00000099538"
"74006","[Q9Z172-2];	Sumo3"
"74007","Smt3a"
"74008","Smt3h1	20610;
Q8BYR8	S41A2_MOUSE	Slc41a2	ENSMUST00000039956;	Slc41a2	338365;
P52196	THTR_MOUSE	Tst	ENSMUST00000058659;	Tst	22117;
Q6QIY3	SCNAA_MOUSE	Scn10a	ENSMUST00000213392"
"74009","[Q6QIY3-2];	Scn10a"
"74010","Sns	20264;
Q6R5N8	TLR13_MOUSE	Tlr13	ENSMUST00000040065;	Tlr13	279572;
Q9WVA2	TIM8A_MOUSE	Timm8a1	ENSMUST00000054213;	Timm8a1"
"74011","Ddp1"
"74012","Tim8a"
"74013","Timm8a	30058;
Q8BX43	TR19L_MOUSE	Relt	ENSMUST00000008462;	Relt"
"74014","Tnfrsf19l	320100;
Q924A0	TF7L2_MOUSE	Tcf7l2	ENSMUST00000111646"
"74015","[Q924A0-9];	Tcf7l2"
"74016","Tcf4	21416;
O08784	TCOF_MOUSE	Tcof1	ENSMUST00000176630;	Tcof1	21453;
O70494	SP3_MOUSE	Sp3	ENSMUST00000066003"
"74017","[O70494-2];ENSMUST00000102689"
"74018","[O70494-1];	Sp3	20687;
Q8R4Y8	RTTN_MOUSE	Rttn	ENSMUST00000023828"
"74019","[Q8R4Y8-1];	Rttn	246102;
Q9WVL3	S12A7_MOUSE	Slc12a7	ENSMUST00000017900"
"74020","[Q9WVL3-1];	Slc12a7"
"74021","Kcc4	20499;
Q9EP82	WDR4_MOUSE	Wdr4		Wdr4	57773;
P0C192	LRC4B_MOUSE	Lrrc4b	ENSMUST00000058667;	Lrrc4b"
"74022","Lrig4	272381;
P10923	OSTP_MOUSE	Spp1	ENSMUST00000031243;ENSMUST00000112747;ENSMUST00000112748;	Spp1"
"74023","Eta-1"
"74024","Op"
"74025","Spp-1	20750;
Q9D646	KRT34_MOUSE	Krt34	ENSMUST00000056362;	Krt34"
"74026","Ha4"
"74027","Krt1-4	16672;
Q8BMT4	LRC33_MOUSE	Nrros	ENSMUST00000099991"
"74028","[Q8BMT4-1];ENSMUST00000115163"
"74029","[Q8BMT4-3];ENSMUST00000115165"
"74030","[Q8BMT4-2];ENSMUST00000126869"
"74031","[Q8BMT4-1];ENSMUST00000143682"
"74032","[Q8BMT4-1];	Nrros"
"74033","Lrrc33	224109;
Q91X05	PODO_MOUSE	Nphs2	ENSMUST00000027896;	Nphs2	170484;
Q2VWQ2	NELL1_MOUSE	Nell1	ENSMUST00000081872;	Nell1	338352;
Q8R1F1	NIBA2_MOUSE	Niban2	ENSMUST00000028135;	Niban2"
"74034","Fam129b	227737;
Q8K183	PDXK_MOUSE	Pdxk	ENSMUST00000041616;	Pdxk"
"74035","Pkh	216134;
Q6PCL9	PAPOG_MOUSE	Papolg	ENSMUST00000020513;	Papolg	216578;
Q9CWG8	NDUF7_MOUSE	Ndufaf7	ENSMUST00000024887"
"74036","[Q9CWG8-1];ENSMUST00000233068"
"74037","[Q9CWG8-2];	Ndufaf7	73694;
Q60890	OLF11_MOUSE	Olfr11	ENSMUST00000043081;ENSMUST00000205631;	Olfr11"
"74038","Mor256-11	218066;
P48972	MYBB_MOUSE	Mybl2	ENSMUST00000018005;	Mybl2"
"74039","Bmyb	17865;
B2RUR8	OTU7B_MOUSE	Otud7b	ENSMUST00000035519;ENSMUST00000090785;ENSMUST00000098849;	Otud7b	229603;
Q60892	OLF8_MOUSE	Olfr8	ENSMUST00000081571;ENSMUST00000203851;ENSMUST00000214952;	Olfr8	18372;
Q8BSN5	PHF23_MOUSE	Phf23	ENSMUST00000018716"
"74040","[Q8BSN5-1];ENSMUST00000101526"
"74041","[Q8BSN5-2];ENSMUST00000133485"
"74042","[Q8BSN5-3];ENSMUST00000135814"
"74043","[Q8BSN5-3];ENSMUST00000153684"
"74044","[Q8BSN5-3];	Phf23	78246;
Q8R4I7	NETO1_MOUSE	Neto1	ENSMUST00000058829;	Neto1"
"74045","Btcl1	246317;
Q8VCE6	NT5M_MOUSE	Nt5m	ENSMUST00000102695;	Nt5m"
"74046","Dnt2	103850;
Q4FK66	PR38A_MOUSE	Prpf38a	ENSMUST00000079213"
"74047","[Q4FK66-1];	Prpf38a	230596;
Q8K4X7	PLCD_MOUSE	Agpat4	ENSMUST00000024594;	Agpat4	68262;
O35954	PITM1_MOUSE	Pitpnm1	ENSMUST00000049658;ENSMUST00000100022;ENSMUST00000180660;ENSMUST00000181715;	Pitpnm1"
"74048","Dres9"
"74049","Mpt1"
"74050","Nir2"
"74051","Pitpnm	18739;
Q91X91	NADC_MOUSE	Qprt	ENSMUST00000032912;	Qprt	67375;
Q8C2R7	PIGM_MOUSE	Pigm	ENSMUST00000052455;	Pigm	67556;
P23708	NFYA_MOUSE	Nfya	ENSMUST00000078800"
"74052","[P23708-1];ENSMUST00000162460"
"74053","[P23708-2];ENSMUST00000228981"
"74054","[P23708-1];ENSMUST00000230861"
"74055","[P23708-2];	Nfya	18044;
Q91ZA8	NRARP_MOUSE	Nrarp	ENSMUST00000104999"
"74056","[Q91ZA8-1];	Nrarp	67122;
Q9R269	PEPL_MOUSE	Ppl		Ppl	19041;
Q9D0C1	RN115_MOUSE	Rnf115	ENSMUST00000029740;	Rnf115"
"74057","Zfp364"
"74058","Znf364	67845;
P08032	SPTA1_MOUSE	Spta1	ENSMUST00000027817;	Spta1"
"74059","Spna1"
"74060","Spta	20739;
P97401	SFRP3_MOUSE	Frzb	ENSMUST00000028389;	Frzb"
"74061","Fiz"
"74062","Fre"
"74063","Frzb1"
"74064","Sfrp3	20378;
Q8VD57	SFT2B_MOUSE	Sft2d2	ENSMUST00000043338;	Sft2d2	108735;
Q8BLY1	SMOC1_MOUSE	Smoc1		Smoc1"
"74065","Srg	64075;
Q8CBA2	SLFN5_MOUSE	Slfn5	ENSMUST00000067443;ENSMUST00000108157;	Slfn5	327978;
Q9D2R4	TMD11_MOUSE	Tmed11	ENSMUST00000004943;	Tmed11	67366;
Q3V009	TMED1_MOUSE	Tmed1	ENSMUST00000034698"
"74066","[Q3V009-1];	Tmed1"
"74067","Il1rl1l	17083;
O35144	TERF2_MOUSE	Terf2	ENSMUST00000068421"
"74068","[O35144-1];ENSMUST00000116425"
"74069","[O35144-2];	Terf2"
"74070","Trf2	21750;
Q9D125	RT25_MOUSE	Mrps25	ENSMUST00000140438;	Mrps25"
"74071","Rpms25	64658;
P62849	RS24_MOUSE	Rps24	ENSMUST00000112384"
"74072","[P62849-2];ENSMUST00000169826"
"74073","[P62849-2];ENSMUST00000223999"
"74074","[P62849-3];ENSMUST00000225023"
"74075","[P62849-1];	Rps24	20088;
Q9WVB4	SLIT3_MOUSE	Slit3	ENSMUST00000069837;	Slit3	20564;
Q9DCT5	SDF2_MOUSE	Sdf2		Sdf2	20316;
Q80ZS3	RT26_MOUSE	Mrps26	ENSMUST00000145614;	Mrps26	99045;
Q8C8S3	T150C_MOUSE	Tmem150c	ENSMUST00000063192"
"74076","[Q8C8S3-1];	Tmem150c"
"74077","Ttn3	231503;
Q9CY16	RT28_MOUSE	Mrps28	ENSMUST00000042148;	Mrps28	66230;
Q80W22	THNS2_MOUSE	Thnsl2	ENSMUST00000074241;ENSMUST00000160918;	Thnsl2	232078;
Q80UK0	SESD1_MOUSE	Sestd1	ENSMUST00000102659;ENSMUST00000102660;	Sestd1	228071;
Q9QYH9	TNF14_MOUSE	Tnfsf14	ENSMUST00000005976;	Tnfsf14"
"74078","Light	50930;
P68369	TBA1A_MOUSE	Tuba1a	ENSMUST00000097014;	Tuba1a"
"74079","Tuba1	22142;
Q0VG18	SIM24_MOUSE	Smim24	ENSMUST00000105322;	Smim24	72273;
Q5ND28	SREC_MOUSE	Scarf1	ENSMUST00000042808;	Scarf1"
"74080","Kiaa0149"
"74081","Srec	380713;
Q9JL59	SCT1B_MOUSE	Sectm1b		Sectm1b"
"74082","K12"
"74083","Sectm1	
Q3UPL0	SC31A_MOUSE	Sec31a	ENSMUST00000094578"
"74084","[Q3UPL0-1];ENSMUST00000182886"
"74085","[Q3UPL0-2];	Sec31a"
"74086","Sec31l1	69162;
Q6AXF6	SIDT1_MOUSE	Sidt1	ENSMUST00000136381"
"74087","[Q6AXF6-1];	Sidt1	320007;
Q5SUV1	RSAD1_MOUSE	Rsad1	ENSMUST00000040487;	Rsad1	237926;
Q11204	SIA4B_MOUSE	St3gal2	ENSMUST00000034197;	St3gal2"
"74088","Siat4b"
"74089","Siat5	20444;
P68373	TBA1C_MOUSE	Tuba1c	ENSMUST00000058914;	Tuba1c"
"74090","Tuba6	22146;
Q9Z1Z2	STRAP_MOUSE	Strap	ENSMUST00000064910;	Strap"
"74091","Unrip	20901;
Q5U4C3	SFR19_MOUSE	Scaf1	ENSMUST00000085383"
"74092","[Q5U4C3-1];ENSMUST00000211735"
"74093","[Q5U4C3-1];	Scaf1"
"74094","Sfrs19	233208;
Q9DA47	TM239_MOUSE	Tmem239	ENSMUST00000055421;	Tmem239	66766;
Q9QZ47	TNNT3_MOUSE	Tnnt3		Tnnt3	21957;
P58043	SESN2_MOUSE	Sesn2	ENSMUST00000030724;	Sesn2	230784;
Q8R4D5	TRPM8_MOUSE	Trpm8	ENSMUST00000040210;ENSMUST00000113114;ENSMUST00000171176;	Trpm8"
"74095","Ltrpc6"
"74096","Trpp8	171382;
Q9D495	SYCE1_MOUSE	Syce1	ENSMUST00000026553;	Syce1	74075;
Q9CWU0	TDR12_MOUSE	Tdrd12	ENSMUST00000032701"
"74097","[Q9CWU0-2];	Tdrd12"
"74098","Ecat8"
"74099","Repro23	71981;
P63046	ST4A1_MOUSE	Sult4a1	ENSMUST00000082365"
"74100","[P63046-1];ENSMUST00000229826"
"74101","[P63046-2];	Sult4a1"
"74102","Sultx3	29859;
Q99MR3	S12A9_MOUSE	Slc12a9	ENSMUST00000039991;	Slc12a9"
"74103","Cip1"
"74104","Slc12a8	83704;
Q9D0N8	TMM88_MOUSE	Tmem88	ENSMUST00000050140;	Tmem88	67020;
Q8K3D6	S35E4_MOUSE	Slc35e4	ENSMUST00000109995;	Slc35e4	103710;
Q8CD26	S35E1_MOUSE	Slc35e1	ENSMUST00000152080;	Slc35e1	270066;
Q06831	SOX4_MOUSE	Sox4	ENSMUST00000067230;	Sox4"
"74105","Sox-4	20677;
P46978	STT3A_MOUSE	Stt3a	ENSMUST00000120381;	Stt3a"
"74106","Itm1	16430;
Q62441	TLE4_MOUSE	Tle4	ENSMUST00000052011;	Tle4"
"74107","Grg4	21888;
Q3LRV9	TRML4_MOUSE	Treml4	ENSMUST00000059873"
"74108","[Q3LRV9-1];ENSMUST00000125426"
"74109","[Q3LRV9-2];ENSMUST00000230896"
"74110","[Q3LRV9-2];ENSMUST00000231060"
"74111","[Q3LRV9-1];	Treml4"
"74112","TLT4"
"74113","Treml3	224840;
Q8BGY5	TM140_MOUSE	Tmem140	ENSMUST00000074949;	Tmem140	68487;
A2A8T7	TEX38_MOUSE	Tex38	ENSMUST00000106521;	Tex38	75173;
Q8CFU8	T53I2_MOUSE	Tp53inp2	ENSMUST00000043237"
"74114","[Q8CFU8-1];	Tp53inp2"
"74115","Dor"
"74116","Trp53inp2	68728;
Q8CE47	S49A3_MOUSE	Slc49a3	ENSMUST00000031455;	Slc49a3"
"74117","Mfsd7a	243197;
P31725	S10A9_MOUSE	S100a9	ENSMUST00000069960;ENSMUST00000117167;	S100a9"
"74118","Cagb"
"74119","Mrp14	20202;
Q99JV5	STAR4_MOUSE	Stard4		Stard4	170459;
Q8C4J7	TBL3_MOUSE	Tbl3	ENSMUST00000126319;	Tbl3	213773;
Q5K6N0	TM232_MOUSE	Tmem232	ENSMUST00000062161"
"74120","[Q5K6N0-1];ENSMUST00000086722"
"74121","[Q5K6N0-1];ENSMUST00000233117"
"74122","[Q5K6N0-3];ENSMUST00000233738"
"74123","[Q5K6N0-2];	Tmem232"
"74124","Tes13	381107;
Q9WTR6	XCT_MOUSE	Slc7a11	ENSMUST00000029297;	Slc7a11	26570;
Q6XUX1	DUSTY_MOUSE	Dstyk	ENSMUST00000045110"
"74125","[Q6XUX1-1];	Dstyk"
"74126","Ripk5	213452;
P18340	CXCL9_MOUSE	Cxcl9	ENSMUST00000113093;	Cxcl9"
"74127","Mig"
"74128","Scyb9	17329;
Q8VC03	EMAL3_MOUSE	Eml3	ENSMUST00000096241;	Eml3	225898;
A0A1B0GST9	CTXD1_MOUSE	Ctxnd1	ENSMUST00000180387;	Ctxnd1	
Q9Z2Z9	GFPT2_MOUSE	Gfpt2	ENSMUST00000020629;	Gfpt2	14584;
Q9JL56	GDE1_MOUSE	Gde1	ENSMUST00000038791;	Gde1"
"74129","Mir16	56209;
Q99JY3	GIMA4_MOUSE	Gimap4	ENSMUST00000067506"
"74130","[Q99JY3-2];ENSMUST00000090070"
"74131","[Q99JY3-1];	Gimap4"
"74132","Ian1"
"74133","Imap4	107526;
Q9Z247	FKBP9_MOUSE	Fkbp9	ENSMUST00000031795;	Fkbp9"
"74134","Fkbp60"
"74135","Fkbp63	27055;
Q9WTN0	GGPPS_MOUSE	Ggps1	ENSMUST00000170957;	Ggps1	14593;
Q8BKV1	GPC2_MOUSE	Gpc2	ENSMUST00000161827;	Gpc2	71951;
P56479	GALR1_MOUSE	Galr1	ENSMUST00000065224;	Galr1"
"74136","Galnr"
